"Notice Identifier","Notice Type","Organisation Name",Status,"Published Date",Title,Description,Nationwide,Postcode,Region,"Cpv Codes","Contact Name","Contact Email","Contact Address 1","Contact Address 2","Contact Town","Contact Postcode","Contact Country","Contact Telephone","Contact Website",Attachments,Links,"Additional Text","Start Date","End Date","Closing Date","Is sub-contract","Parent Reference","Suitable for SME","Suitable for VCO","Supply Chain","OJEU Contract Type","Value Low","Value High","Awarded Date","Awarded Value","Supplier [Name|Address|Ref type|Ref Number|Is SME|Is VCSE]","Supplier's contact name","Contract start date","Contract end date","OJEU Procedure Type","Accelerated Justification","Closing Time"
"506a (4/45/12)",Contract,"Highways Agency",Awarded,2015-06-22T15:28:29Z,"DFT T-TEAR Lot 2 Framework: SRD Signs and Road Markings Support","Specialist signs and roadmarkings engineering resource to manage the peaks in workload. Highways England Safer Road Group (SRG) Design team provides recommendations on departures from standard and advice to scheme project managers and designers for all Highways England road projects.",,,"Any region","71311000 ",,TransparencySGRM@highwaysengland.co.uk,Lateral,"8 City Walk",Leeds,"LS11 9AT",England,,,,,,02/06/2015,31/03/2016,14/02/2012,NO,,No,No,No,Services,73922.48,,02/06/2015,73922.48,"[Halcrow Group Ltd|22 Lendal 
York 
YO1 8AA|||No|No][LENS-TECH|Royal Mail House
Terminus Terrace
Southampton                 
SO14 3FD|||No|No]",,02/06/2015,31/03/2016,"Restricted ",
"591 (4/45/12)",Contract,"HIGHWAYS ENGLAND CO LTD",Awarded,2015-08-07T10:13:37Z,"Improving the Quality of Env. Design Vol. 10 Sustainability","Improving the Quality of Env. Design Vol. 10 Sustainability",,,"Any region","71311000 ",,TransparencySGRM@highwaysengland.co.uk,Lateral,"8 City Walk",Leeds,"LS11 9AT",England,,,"591 award.docx ",,,31/07/2015,31/03/2016,24/07/2015,NO,,No,No,No,Services,59962.26,,31/07/2015,59962.26,"[Halcrow Group Ltd|43 Brook Green, 
London, 
W6 7EF|||No|No]",,31/07/2015,31/03/2016,"Restricted ",
"576 (4/45/12)",Contract,"HIGHWAYS ENGLAND CO LTD",Awarded,2015-08-07T10:06:13Z,"CDM2015 CDM Client Support","CDM2015 CDM Client Support",,,"Any region","71311000 ",,TransparencySGRM@highwaysengland.co.uk,Lateral,"8 City Walk",Leeds,"LS11 9AT",England,,,"576 award.docx ",,,04/08/2015,31/07/2016,28/07/2015,NO,,No,No,No,Services,148052.34,,04/08/2015,148052.34,"[Halcrow Group Ltd|43 Brook Green, 
London, 
W6 7EF|||No|No]",,04/08/2015,31/07/2016,"Restricted ",
"571 (4/45/12)",Contract,"HIGHWAYS ENGLAND CO LTD",Awarded,2015-08-07T09:53:23Z,"TRASS Strategy and TSD renewal","TRASS Strategy and TSD renewal",,,"Any region","71311000 ",,TransparencySGRM@highwaysengland.co.uk,Lateral,"8 City Walk",Leeds,"LS11 9AT",England,,,"571 award.docx ",,,21/07/2015,31/03/2016,14/07/2015,NO,,No,No,No,Services,79885.92,,21/07/2015,79885.92,"[Halcrow Group Ltd|43 Brook Green, 
London, 
W6 7EF|||No|No]",,21/07/2015,31/03/2016,"Restricted ",
"579 (4/45/12)",Contract,"HIGHWAYS ENGLAND CO LTD",Awarded,2015-08-03T14:09:48Z,"Driver fatigue, sleepiness and road works","Driver fatigue, sleepiness and road works",,,"Any region","71311000 ",,TransparencySGRM@highwaysengland.co.uk,Lateral,"8 City Walk",Leeds,"LS11 9AT",England,,,"579 award.docx ",,,14/07/2015,31/03/2016,07/07/2015,NO,,No,No,No,Services,50955.08,,14/07/2015,50955.08,"[Halcrow Group Ltd|43 Brook Green
London
W6 7EF|||No|No]",,14/07/2015,31/03/2016,"Restricted ",
"578 (4/45/12)",Contract,"HIGHWAYS ENGLAND CO LTD",Awarded,2015-08-03T14:02:07Z,"Behavioural Development Study","Behavioural Development Study",,,"Any region","71311000 ",,TransparencySGRM@highwaysengland.co.uk,Lateral,"8 City Walk",Leeds,"LS11 9AT",England,,,"578 award.docx ",,,14/07/2015,31/03/2016,07/07/2015,NO,,No,No,No,Services,120135.74,,14/07/2015,120135.74,"[Halcrow Group Ltd|43 Brook Green
London
W6 7EF|||No|No]",,14/07/2015,31/03/2016,"Restricted ",
"575 (4/45/12)",Contract,"HIGHWAYS ENGLAND CO LTD",Awarded,2015-08-03T13:38:40Z,"Structures Delivery Support NW1","Structures Delivery Support NW1",,,"Any region","71311000 ",,TransparencySGRM@highwaysengland.co.uk,Lateral,"8 City Walk",Leeds,"LS11 9AT",England,,,"575 award.docx ",,,14/07/2015,31/07/2016,07/07/2015,NO,,No,No,No,Services,119962.44,,14/07/2015,119962.44,"[Halcrow Group Ltd|43 Brook Green
London
W6 7EF|||No|No]",,14/07/2015,31/07/2016,"Restricted ",
"574 (4/45/12)",Contract,"HIGHWAYS ENGLAND CO LTD",Awarded,2015-08-03T13:31:53Z,"Fatality Research","Fatality Research",,,"Any region","71311000 ",,TransparencySGRM@highwaysengland.co.uk,Lateral,"8 City Walk",Leeds,"LS11 9AT",England,,,"574 award.docx ",,,14/07/2015,31/03/2016,07/07/2015,NO,,No,No,No,Services,134975.98,,14/07/2015,134975.98,"[Halcrow Group Ltd|43 Brook Green
London
W6 7EF|||No|No]",,14/07/2015,31/03/2016,"Restricted ",
"560 (4/45/12)",Contract,"HIGHWAYS ENGLAND CO LTD",Awarded,2015-07-30T16:54:45Z,"Managing the risk of contaminated land on the Highways England Estate","Establish a better understanding of our risks and liabilities in respect of contaminated land, and to support Highways England to proactively manage risks and liability and ensure compliance with the Environmental Protection Act 1990 part 2A.",,,"Any region","71311000 ",,TransparencySGRM@highwaysengland.co.uk,Lateral,"8 City Walk",Leeds,"LS11 9AT",England,,,"560 award.docx ",,,15/07/2015,31/03/2016,08/07/2015,NO,,No,No,No,Services,71990.65,,15/07/2015,71990.65,"[Halcrow Group Ltd|43 Brook Green
London
W6 7EF|||No|No]",,15/07/2015,31/03/2016,"Restricted ",
"544 (4/45/12)",Contract,"HIGHWAYS ENGLAND CO LTD",Awarded,2015-07-30T15:53:13Z,"Image and identity phase 2","Measure and track perceptions of Highways England against the target brand values, on a regional basis and assess whether communications and stakeholder engagement activity in each region has been effective at improving perceptions.",,,"Any region","71311000 ",,TransparencySGRM@highwaysengland.co.uk,Lateral,"8 City Walk",Leeds,"LS11 9AT",England,,,"544 award.docx ",,,14/07/2015,31/03/2016,07/07/2015,NO,,No,No,No,Services,34417.24,,14/07/2015,34417.24,"[Halcrow Group Ltd|43 Brook Green
London
W6 7EF|||No|No]",,14/07/2015,31/03/2016,"Restricted ",
