Organisation Name,Department where exp. Incurred,Service Category Label,Supplier (Beneficiary),Purpose of Expenditure,Procurement (Merchant) Category,Purchase Date,Settlement Date,Transaction Number,Net Amount (£)
Stockport MBC,Services to People,Childrens & Educational Services,WLY MYTIMEREWARDS.CO.U,Furniture and Equipment,Environmental Services Technical Equipment ,18.05.2020,16.06.2020,GPC05200000039,15.00
Stockport MBC,Services to People,Childrens & Educational Services,WLY COMPLETESAVE.CO.UK,Furniture and Equipment,Environmental Services Technical Equipment ,13.05.2020,16.06.2020,GPC05200000040,15.00
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON.CO.UK 7K4XF01G5,Furniture and Equipment,Environmental Services Technical Equipment ,03.05.2020,16.06.2020,GPC05200000041,22.49
Stockport MBC,Corporate and Support Services,Planning Services,AMZNMKTPLACE AMAZON.CO,Publicity and Promotion,Arts & Leisure Services  ,13.05.2020,16.06.2020,GPC05200000042,-18.99
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Office Expenses,Mail Services   ,14.05.2020,16.06.2020,GPC05200000043,9.12
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,COVID 19,Social Community Care Supplies & Services  ,14.05.2020,16.06.2020,GPC05200000044,50.00
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES,COVID 19,Social Community Care Supplies & Services  ,13.05.2020,16.06.2020,GPC05200000045,25.00
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES,COVID 19,Social Community Care Supplies & Services  ,13.05.2020,16.06.2020,GPC05200000046,25.00
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES,COVID 19,Social Community Care Supplies & Services  ,13.05.2020,16.06.2020,GPC05200000047,25.00
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON PRIME UL9ZR3MZ5,Catering Supplies,Catering Food & Beverages ,12.05.2020,16.06.2020,GPC05200000048,7.99
Stockport MBC,Services to People,Childrens & Educational Services,ASDA,Care Payments,Social Community Care Supplies & Services  ,01.06.2020,16.06.2020,GPC05200000049,20.00
Stockport MBC,Services to People,Childrens & Educational Services,ZOOM.US 888-799-9666,Information and Communications Technology,Information Communication Technology  ,26.05.2020,16.06.2020,GPC05200000050,14.39
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE,Furniture and Equipment,Environmental Services Technical Equipment ,26.05.2020,16.06.2020,GPC05200000051,-23.65
Stockport MBC,Services to People,Childrens & Educational Services,JD SPORTS INTERNET,Care Payments,Social Community Care Supplies & Services  ,26.05.2020,16.06.2020,GPC05200000052,90.00
Stockport MBC,Services to People,Childrens & Educational Services,JD SPORTS INTERNET,Care Payments,Social Community Care Supplies & Services  ,26.05.2020,16.06.2020,GPC05200000053,132.40
Stockport MBC,Services to People,Childrens & Educational Services,ASDA,Care Payments,Social Community Care Supplies & Services  ,26.05.2020,16.06.2020,GPC05200000054,20.00
Stockport MBC,Services to People,Childrens & Educational Services,ARGOS LTD,Furniture and Equipment,Furniture & Soft Furnishings  ,18.05.2020,16.06.2020,GPC05200000055,23.94
Stockport MBC,Services to People,Childrens & Educational Services,ASDA,Care Payments,Social Community Care Supplies & Services  ,18.05.2020,16.06.2020,GPC05200000056,20.00
Stockport MBC,Services to People,Childrens & Educational Services,ARGOS LTD,Furniture and Equipment,Furniture & Soft Furnishings  ,15.05.2020,16.06.2020,GPC05200000057,38.94
Stockport MBC,Services to People,Childrens & Educational Services,ARGOS LTD,Furniture and Equipment,Furniture & Soft Furnishings  ,14.05.2020,16.06.2020,GPC05200000058,149.99
Stockport MBC,Services to People,Childrens & Educational Services,ARGOS LTD,Furniture and Equipment,Furniture & Soft Furnishings  ,14.05.2020,16.06.2020,GPC05200000059,53.95
Stockport MBC,Services to People,Childrens & Educational Services,ARGOS LTD,Furniture and Equipment,Furniture & Soft Furnishings  ,13.05.2020,16.06.2020,GPC05200000060,586.95
Stockport MBC,Services to People,Childrens & Educational Services,ARGOS LTD,Furniture and Equipment,Furniture & Soft Furnishings  ,13.05.2020,16.06.2020,GPC05200000061,100.00
Stockport MBC,Services to People,Childrens & Educational Services,STOCKPORTBEDS.CO.UK,Furniture and Equipment,Furniture & Soft Furnishings  ,06.05.2020,16.06.2020,GPC05200000062,399.00
Stockport MBC,Services to People,Childrens & Educational Services,ARGOS LTD,Furniture and Equipment,Furniture & Soft Furnishings  ,04.05.2020,16.06.2020,GPC05200000063,180.00
Stockport MBC,Services to People,Childrens & Educational Services,ARGOS LTD,Furniture and Equipment,Furniture & Soft Furnishings  ,04.05.2020,16.06.2020,GPC05200000064,276.95
Stockport MBC,Services to People,Childrens & Educational Services,ARGOS LTD,Furniture and Equipment,Furniture & Soft Furnishings  ,29.05.2020,16.06.2020,GPC05200000065,126.95
Stockport MBC,Services to People,Childrens & Educational Services,AMZ AMAZON.CO.UK,Library Equipment,Education Library Books ,29.05.2020,16.06.2020,GPC05200000066,-406.19
Stockport MBC,Services to People,Childrens & Educational Services,1 AND 1 IONOS LTD,Information and Communications Technology,Information Communication Technology  ,27.05.2020,16.06.2020,GPC05200000067,1.20
Stockport MBC,Services to People,Childrens & Educational Services,ARGOS LTD,Furniture and Equipment,Furniture & Soft Furnishings  ,27.05.2020,16.06.2020,GPC05200000068,-219.00
Stockport MBC,Services to People,Childrens & Educational Services,ARGOS LTD,Furniture and Equipment,Furniture & Soft Furnishings  ,24.05.2020,16.06.2020,GPC05200000069,-75.00
Stockport MBC,Services to People,Childrens & Educational Services,ARGOS LTD,Care Payments,Social Community Care Supplies & Services  ,22.05.2020,16.06.2020,GPC05200000070,21.90
Stockport MBC,Services to People,Childrens & Educational Services,STOCKPORT M B C,Care Payments,Social Community Care Supplies & Services  ,21.05.2020,16.06.2020,GPC05200000071,19.69
Stockport MBC,Services to People,Childrens & Educational Services,ARGOS LTD,Furniture and Equipment,Furniture & Soft Furnishings  ,21.05.2020,16.06.2020,GPC05200000072,131.95
Stockport MBC,Services to People,Childrens & Educational Services,STOCKPORT M B C,Care Payments,Social Community Care Supplies & Services  ,18.05.2020,16.06.2020,GPC05200000073,40.96
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE,Library Equipment,Education Library Books ,18.05.2020,16.06.2020,GPC05200000074,449.85
Stockport MBC,Services to People,Childrens & Educational Services,MICHELLE MCQUAID PTY L,Library Equipment,Education Library Books ,14.05.2020,16.06.2020,GPC05200000075,105.44
Stockport MBC,Services to People,Childrens & Educational Services,STOCKPORT M B C,Care Payments,Social Community Care Supplies & Services  ,15.05.2020,16.06.2020,GPC05200000076,19.69
Stockport MBC,Services to People,Childrens & Educational Services,ARGOS LTD,Furniture and Equipment,Furniture & Soft Furnishings  ,14.05.2020,16.06.2020,GPC05200000077,102.00
Stockport MBC,Services to People,Childrens & Educational Services,STOCKPORT M B C,Care Payments,Social Community Care Supplies & Services  ,07.05.2020,16.06.2020,GPC05200000078,19.69
Stockport MBC,Services to People,Childrens & Educational Services,JUST EAT.CO.UK LTD,Care Payments,Social Community Care Supplies & Services  ,05.05.2020,16.06.2020,GPC05200000079,20.00
Stockport MBC,Services to People,Childrens & Educational Services,ARGOS LTD,Furniture and Equipment,Furniture & Soft Furnishings  ,04.05.2020,16.06.2020,GPC05200000080,98.95
Stockport MBC,Services to People,Childrens & Educational Services,ARGOS LTD,Furniture and Equipment,Furniture & Soft Furnishings  ,01.05.2020,16.06.2020,GPC05200000081,358.95
Stockport MBC,Services to People,Childrens & Educational Services,ARGOS LTD,Furniture and Equipment,Furniture & Soft Furnishings  ,01.05.2020,16.06.2020,GPC05200000082,60.00
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE AMAZON.CO,Furniture and Equipment,Environmental Services Technical Equipment ,24.05.2020,16.06.2020,GPC05200000083,49.99
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE,Care Payments,Social Community Care Supplies & Services  ,20.05.2020,16.06.2020,GPC05200000084,74.94
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 5128,Catering Supplies,Catering Food & Beverages ,19.05.2020,16.06.2020,GPC05200000085,173.04
Stockport MBC,Services to People,Childrens & Educational Services,BOOHOO.COM,Care Payments,Social Community Care Supplies & Services  ,17.05.2020,16.06.2020,GPC05200000086,89.69
Stockport MBC,Services to People,Childrens & Educational Services,JD SPORTS INTERNET,Care Payments,Social Community Care Supplies & Services  ,17.05.2020,16.06.2020,GPC05200000087,200.00
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 5128,Catering Supplies,Catering Food & Beverages ,15.05.2020,16.06.2020,GPC05200000088,5.59
Stockport MBC,Services to People,Childrens & Educational Services,WICKES BUILDING,Repairs and Maintenance,"Works - Construction, Repair & Maintenance  ",14.05.2020,16.06.2020,GPC05200000089,144.00
Stockport MBC,Services to People,Childrens & Educational Services,WICKES BUILDING,Repairs and Maintenance,"Works - Construction, Repair & Maintenance  ",14.05.2020,16.06.2020,GPC05200000090,225.25
Stockport MBC,Services to People,Childrens & Educational Services,SCREWFIX DIRECT,Repairs and Maintenance,"Works - Construction, Repair & Maintenance  ",13.05.2020,16.06.2020,GPC05200000091,34.99
Stockport MBC,Services to People,Childrens & Educational Services,SCREWFIX DIRECT,Repairs and Maintenance,"Works - Construction, Repair & Maintenance  ",13.05.2020,16.06.2020,GPC05200000092,9.99
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE,Furniture and Equipment,Environmental Services Technical Equipment ,11.05.2020,16.06.2020,GPC05200000093,16.95
Stockport MBC,Services to People,Childrens & Educational Services,WWW.OFFICEFURNITUREONL,Furniture and Equipment,Environmental Services Technical Equipment ,08.05.2020,16.06.2020,GPC05200000094,213.60
Stockport MBC,Services to People,Childrens & Educational Services,SCREWFIX DIRECT,Repairs and Maintenance,"Works - Construction, Repair & Maintenance  ",08.05.2020,16.06.2020,GPC05200000095,46.77
Stockport MBC,Services to People,Childrens & Educational Services,B & Q 1279,Repairs and Maintenance,"Works - Construction, Repair & Maintenance  ",10.05.2020,16.06.2020,GPC05200000096,149.50
Stockport MBC,Services to People,Childrens & Educational Services,SCREWFIX DIRECT,Repairs and Maintenance,"Works - Construction, Repair & Maintenance  ",08.05.2020,16.06.2020,GPC05200000097,24.98
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE AMAZON.CO,Office Expenses,Stationery    ,09.05.2020,16.06.2020,GPC05200000098,38.99
Stockport MBC,Services to People,Childrens & Educational Services,AMZN DIGITAL,Care Payments,Social Community Care Supplies & Services  ,10.05.2020,16.06.2020,GPC05200000099,20.00
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON.CO.UK 2E93K6AN5,Care Payments,Social Community Care Supplies & Services  ,09.05.2020,16.06.2020,GPC05200000100,8.00
Stockport MBC,Services to People,Childrens & Educational Services,SCREWFIX DIRECT,Repairs and Maintenance,"Works - Construction, Repair & Maintenance  ",08.05.2020,16.06.2020,GPC05200000101,7.47
Stockport MBC,Services to People,Childrens & Educational Services,WICKES BUILDING,Repairs and Maintenance,"Works - Construction, Repair & Maintenance  ",07.05.2020,16.06.2020,GPC05200000102,601.40
Stockport MBC,Services to People,Childrens & Educational Services,ATLANTIC FISH BAR,Catering Supplies,Catering Food & Beverages ,05.05.2020,16.06.2020,GPC05200000103,13.16
Stockport MBC,Services to People,Childrens & Educational Services,AMZN DIGITAL,Care Payments,Social Community Care Supplies & Services  ,05.05.2020,16.06.2020,GPC05200000104,20.00
Stockport MBC,Services to People,Childrens & Educational Services,WWW.PAVINGSUPERSTORE.C,Repairs and Maintenance,"Works - Construction, Repair & Maintenance  ",05.05.2020,16.06.2020,GPC05200000105,"1,220.00"
Stockport MBC,Services to People,Childrens & Educational Services,B & Q 1279,Repairs and Maintenance,"Works - Construction, Repair & Maintenance  ",04.05.2020,16.06.2020,GPC05200000106,20.00
Stockport MBC,Services to People,Childrens & Educational Services,WWW.EMMA-MATRATZE.CH,Clothing Uniforns and Laundry,Furniture & Soft Furnishings  ,04.05.2020,16.06.2020,GPC05200000107,557.70
Stockport MBC,Services to People,Childrens & Educational Services,B & Q 1279,Repairs and Maintenance,"Works - Construction, Repair & Maintenance  ",04.05.2020,16.06.2020,GPC05200000108,18.78
Stockport MBC,Services to People,Childrens & Educational Services,DISNEY PLUS,Fees and Charges,Financial Services  ,03.05.2020,16.06.2020,GPC05200000109,5.99
Stockport MBC,Services to People,Adult Social Care,PHARMALOGIC,COVID 19,Social Community Care Supplies & Services  ,15.05.2020,16.06.2020,GPC05200000110,"1,015.00"
Stockport MBC,Services to People,Adult Social Care,BLUELEAF LIMITED,COVID 19,Social Community Care Supplies & Services  ,15.05.2020,16.06.2020,GPC05200000111,"1,404.00"
Stockport MBC,Services to People,Adult Social Care,PROXYCLICK,Information and Communications Technology,Information Communication Technology  ,14.05.2020,16.06.2020,GPC05200000112,"3,600.00"
Stockport MBC,Services to People,Adult Social Care,LISKILLYVET,COVID 19,Social Community Care Supplies & Services  ,11.05.2020,16.06.2020,GPC05200000113,158.40
Stockport MBC,Services to People,Adult Social Care,BLUELEAF LIMITED,COVID 19,Social Community Care Supplies & Services  ,06.05.2020,16.06.2020,GPC05200000114,702.00
Stockport MBC,Services to People,Adult Social Care,EB  BEYOND CORONAVIRUS,COVID 19,Social Community Care Supplies & Services  ,05.05.2020,16.06.2020,GPC05200000115,390.00
Stockport MBC,Services to Place,Cultural & Related Services,ASDA,COVID 19,Social Community Care Supplies & Services  ,19.05.2020,16.06.2020,GPC05200000116,100.00
Stockport MBC,Services to Place,Cultural & Related Services,ASDA,COVID 19,Social Community Care Supplies & Services  ,17.05.2020,16.06.2020,GPC05200000117,100.00
Stockport MBC,Services to People,Childrens & Educational Services,PPOINT_ NEWS & BOOZE 8,COVID 19,Social Community Care Supplies & Services  ,27.05.2020,16.06.2020,GPC05200000118,10.00
Stockport MBC,Services to People,Childrens & Educational Services,PPOINT_ NEWS & BOOZE 8,COVID 19,Social Community Care Supplies & Services  ,13.05.2020,16.06.2020,GPC05200000119,10.00
Stockport MBC,Services to People,Childrens & Educational Services,PPOINT_ NEWS & BOOZE 8,COVID 19,Social Community Care Supplies & Services  ,06.05.2020,16.06.2020,GPC05200000120,15.85
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON.CO.UK H62N78C45,COVID 19,Social Community Care Supplies & Services  ,04.05.2020,16.06.2020,GPC05200000121,10.00
Stockport MBC,Services to Place,Planning Services,TURPIN44(0)01767604800,Staff Training,Human Resources  ,27.05.2020,16.06.2020,GPC05200000122,37.97
