Organisation Name,Department where exp. Incurred,Service Category Label,Supplier (Beneficiary),Purpose of Expenditure,Procurement (Merchant) Category,Purchase Date,Settlement Date,Transaction Number,Net Amount (£)
Stockport MBC,Services to People,Childrens & Educational Services,GOOGLE  ADS8179771860,Office Expenses,Facilities & Management Services  ,20.11.2018,16.12.2018,GPC11180000044,500.00
Stockport MBC,Services to People,Childrens & Educational Services,GOOGLE  ADS8179771860,Office Expenses,Facilities & Management Services  ,14.11.2018,16.12.2018,GPC11180000045,500.00
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,06.11.2018,16.12.2018,GPC11180000046,49.20
Stockport MBC,Services to People,Childrens & Educational Services,NCP LIMITED,Travelling Expenses,Human Resources Travel & Subsistence ,29.11.2018,16.12.2018,GPC11180000047,24.00
Stockport MBC,Services to People,Childrens & Educational Services,NCP LIMITED,Travelling Expenses,Human Resources Travel & Subsistence ,02.11.2018,16.12.2018,GPC11180000048,24.00
Stockport MBC,Services to Place,Central Support Costs,MAN PICC TPE AVB,Travelling Expenses,Human Resources Travel & Subsistence ,28.11.2018,16.12.2018,GPC11180000049,6.10
Stockport MBC,Services to Place,Central Support Costs,3C_ LOWRY OUTLET,Travelling Expenses,Human Resources Travel & Subsistence ,21.11.2018,16.12.2018,GPC11180000050,3.00
Stockport MBC,Services to Place,Central Support Costs,STOCKPORT STN SST,Travelling Expenses,Human Resources Travel & Subsistence ,14.11.2018,16.12.2018,GPC11180000051,6.10
Stockport MBC,Services to Place,Central Support Costs,WEST COAST TRAINS,Travelling Expenses,Human Resources Travel & Subsistence ,13.11.2018,16.12.2018,GPC11180000052,6.10
Stockport MBC,Services to People,Childrens & Educational Services,AMZN MKTP UK M82SS4AN4,Office Expenses,Stationery    ,15.11.2018,16.12.2018,GPC11180000053,9.99
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON.CO.UK M846I70K4,Care Payments,Social Community Care Supplies & Services  ,15.11.2018,16.12.2018,GPC11180000054,14.49
Stockport MBC,Services to People,Childrens & Educational Services,AMZN MKTP UK M821L9E14,Care Payments,Social Community Care Supplies & Services  ,15.11.2018,16.12.2018,GPC11180000055,314.99
Stockport MBC,Services to People,Childrens & Educational Services,AMZN MKTP UK M81TW3TG4,Library Equipment,Education Library Books ,14.11.2018,16.12.2018,GPC11180000056,17.98
Stockport MBC,Services to People,Childrens & Educational Services,AMZN MKTP UK M880123C4,Care Payments,Social Community Care Supplies & Services  ,13.11.2018,16.12.2018,GPC11180000057,23.49
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON.CO.UK M85MW2JW4,Office Expenses,Stationery    ,13.11.2018,16.12.2018,GPC11180000058,74.98
Stockport MBC,Services to People,Childrens & Educational Services,TENPIN,Care Payments,Social Community Care Supplies & Services  ,02.11.2018,16.12.2018,GPC11180000059,150.00
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Catering Supplies,Catering Food & Beverages ,29.11.2018,16.12.2018,GPC11180000060,5.40
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Catering Supplies,Catering Food & Beverages ,28.11.2018,16.12.2018,GPC11180000061,22.23
Stockport MBC,Services to People,Childrens & Educational Services,AMZN MKTP UK M02BA2FN4,Furniture and Equipment,Environmental Services Technical Equipment ,27.11.2018,16.12.2018,GPC11180000062,21.98
Stockport MBC,Services to People,Childrens & Educational Services,OSCARS CHEADLE HULME,Furniture and Equipment,Environmental Services Technical Equipment ,23.11.2018,16.12.2018,GPC11180000063,20.64
Stockport MBC,Services to People,Childrens & Educational Services,MAGSUBCRIPTIONS COM,Furniture and Equipment,Environmental Services Technical Equipment ,21.11.2018,16.12.2018,GPC11180000064,244.80
Stockport MBC,Services to People,Childrens & Educational Services,B & M RETAIL,Furniture and Equipment,Environmental Services Technical Equipment ,20.11.2018,16.12.2018,GPC11180000065,18.82
Stockport MBC,Services to People,Childrens & Educational Services,ALDI 2 773,Catering Supplies,Catering Food & Beverages ,20.11.2018,16.12.2018,GPC11180000066,47.04
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Catering Supplies,Catering Food & Beverages ,20.11.2018,16.12.2018,GPC11180000067,5.51
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Catering Supplies,Catering Food & Beverages ,19.11.2018,16.12.2018,GPC11180000068,5.78
Stockport MBC,Services to People,Childrens & Educational Services,ST JOHN AMBULANCE,Staff Training,Human Resources  ,16.11.2018,16.12.2018,GPC11180000069,162.00
Stockport MBC,Services to People,Childrens & Educational Services,WWW.LANESIDECARAVA,Fees and Charges,Education  ,15.11.2018,16.12.2018,GPC11180000070,68.00
Stockport MBC,Services to People,Childrens & Educational Services,WWW.LANESIDECARAVA,Fees and Charges,Education  ,15.11.2018,16.12.2018,GPC11180000071,68.00
Stockport MBC,Services to People,Childrens & Educational Services,NATIONAL TRUST MEM,Fees and Charges,Education  ,15.11.2018,16.12.2018,GPC11180000072,45.65
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4787,Catering Supplies,Catering Food & Beverages ,14.11.2018,16.12.2018,GPC11180000073,4.06
Stockport MBC,Services to People,Childrens & Educational Services,LIFE LEISURE,Fees and Charges,Education  ,05.11.2018,16.12.2018,GPC11180000074,22.00
Stockport MBC,Services to People,Childrens & Educational Services,ALDI 17 773,Catering Supplies,Catering Food & Beverages ,05.11.2018,16.12.2018,GPC11180000075,31.64
Stockport MBC,Services to People,Childrens & Educational Services,OSCARS CHEADLE HULME,Furniture and Equipment,Environmental Services Technical Equipment ,02.11.2018,16.12.2018,GPC11180000076,20.64
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,AMZN MKTP UK M895A6SZ4,Expenses and Allowances,Catering  ,22.11.2018,16.12.2018,GPC11180000077,23.26
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,WWW2.@WARWICK.AC.UK,Staff Training,Human Resources  ,16.11.2018,16.12.2018,GPC11180000078,81.60
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,WWW.LOCAL.GOV.UK,Staff Training,Human Resources  ,15.11.2018,16.12.2018,GPC11180000079,30.00
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,PRICELESS DISCOUNTS LI,Expenses and Allowances,Catering  ,09.11.2018,16.12.2018,GPC11180000080,8.63
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,PRIMARK 669,Furniture and Equipment,Environmental Services Technical Equipment ,06.11.2018,16.12.2018,GPC11180000081,24.00
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,WWW.ADASS.ORG.UK,Staff Training,Human Resources  ,06.11.2018,16.12.2018,GPC11180000082,114.00
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,WWW.ADASS.ORG.UK,Staff Training,Human Resources  ,06.11.2018,16.12.2018,GPC11180000083,456.00
Stockport MBC,Corporate and Support Services,Central Support Costs,WWW.GOV.UK,Legal Fees,Legal Services  ,27.11.2018,16.12.2018,GPC11180000084,20.00
Stockport MBC,Corporate and Support Services,Central Support Costs,AMZN MKTP UK M87BB0BL4,Office Expenses,Stationery    ,20.11.2018,16.12.2018,GPC11180000085,11.34
Stockport MBC,Services to People,Childrens & Educational Services,AMZN MKTP UK M81TJ76N4,Office Expenses,Stationery    ,21.11.2018,16.12.2018,GPC11180000086,13.45
Stockport MBC,Services to People,Childrens & Educational Services,AMZN MKTP UK M84824H04,Office Expenses,Stationery    ,20.11.2018,16.12.2018,GPC11180000087,18.67
Stockport MBC,Services to People,Childrens & Educational Services,AMZN MKTP UK MT7SQ5I64,Office Expenses,Stationery    ,06.11.2018,16.12.2018,GPC11180000088,34.99
Stockport MBC,Services to People,Childrens & Educational Services,AMZN MKTP UK MT4Y57RT4,Furniture and Equipment,Furniture & Soft Furnishings  ,06.11.2018,16.12.2018,GPC11180000089,24.19
Stockport MBC,Services to People,Childrens & Educational Services,AMZN MKTP UK MT7YF0RW4,Furniture and Equipment,Furniture & Soft Furnishings  ,06.11.2018,16.12.2018,GPC11180000090,39.98
Stockport MBC,Services to People,Childrens & Educational Services,MAYFIELD ALPACAS ANIMA,Fees and Charges,Education  ,29.11.2018,16.12.2018,GPC11180000091,27.50
Stockport MBC,Services to People,Childrens & Educational Services,MAYFIELD ALPACAS ANIMA,Fees and Charges,Education  ,29.11.2018,16.12.2018,GPC11180000092,24.00
Stockport MBC,Services to People,Childrens & Educational Services,MAYFIELD ALPACAS ANIMA,Fees and Charges,Education  ,29.11.2018,16.12.2018,GPC11180000093,11.00
Stockport MBC,Services to People,Childrens & Educational Services,NATIONAL COAL MINING M,Fees and Charges,Education  ,22.11.2018,16.12.2018,GPC11180000094,16.00
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,13.11.2018,16.12.2018,GPC11180000095,136.50
Stockport MBC,Services to People,Adult Social Care,VIRGIN TRAINS,Travelling Expenses,Human Resources Travel & Subsistence ,12.11.2018,16.12.2018,GPC11180000096,236.00
Stockport MBC,Services to People,Adult Social Care,VIRGIN TRAINS,Travelling Expenses,Human Resources Travel & Subsistence ,05.11.2018,16.12.2018,GPC11180000097,683.00
Stockport MBC,Services to People,Childrens & Educational Services,FRANCOTYP,Office Expenses,Mail Services   ,13.11.2018,16.12.2018,GPC11180000098,150.00
Stockport MBC,Services to People,Childrens & Educational Services,AMZN MKTP UK MT8027234,Furniture and Equipment,Environmental Services Technical Equipment ,02.11.2018,16.12.2018,GPC11180000099,25.36
Stockport MBC,Services to People,Childrens & Educational Services,AMZN MKTP UK MT03F8K84,Furniture and Equipment,Environmental Services Technical Equipment ,03.11.2018,16.12.2018,GPC11180000100,74.41
Stockport MBC,Corporate and Support Services,Planning Services,WM MORRISONS STORE,Publicity and Promotion,Arts & Leisure Services  ,23.11.2018,16.12.2018,GPC11180000101,14.50
Stockport MBC,Corporate and Support Services,Planning Services,WM MORRISONS STORE,Publicity and Promotion,Arts & Leisure Services  ,16.11.2018,16.12.2018,GPC11180000102,27.56
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISONS,Catering Supplies,Catering Food & Beverages ,29.11.2018,16.12.2018,GPC11180000103,24.80
Stockport MBC,Services to People,Childrens & Educational Services,THE POST OFFICE,Office Expenses,Mail Services   ,26.11.2018,16.12.2018,GPC11180000104,27.06
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Cleaning,Cleaning & Janitorial  ,22.11.2018,16.12.2018,GPC11180000105,10.08
Stockport MBC,Services to People,Childrens & Educational Services,NOCHEX. MANCHESTER VAC,Cleaning,Cleaning & Janitorial  ,16.11.2018,16.12.2018,GPC11180000106,321.98
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Furniture and Equipment,Furniture & Soft Furnishings  ,16.11.2018,16.12.2018,GPC11180000107,25.09
Stockport MBC,Services to People,Childrens & Educational Services,POUNDSTRETCHER 793,Furniture and Equipment,Furniture & Soft Furnishings  ,15.11.2018,16.12.2018,GPC11180000108,39.36
Stockport MBC,Services to People,Childrens & Educational Services,MARKS&SPENCER PLC SF,Catering Supplies,Catering Food & Beverages ,15.11.2018,16.12.2018,GPC11180000109,47.00
Stockport MBC,Services to People,Childrens & Educational Services,AMZN MKTP UK M87CL7C44,Library Equipment,Education Library Books ,08.11.2018,16.12.2018,GPC11180000110,2.90
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON.CO.UK MT31M6R04,Library Equipment,Education Library Books ,06.11.2018,16.12.2018,GPC11180000111,17.85
Stockport MBC,Services to People,Childrens & Educational Services,AMZN MKTP UK MT1UI02I4,Cleaning,Cleaning & Janitorial  ,02.11.2018,16.12.2018,GPC11180000112,2.27
Stockport MBC,Services to People,Public Health,EB  MATHEMATICAL TALK,Staff Training,Human Resources  ,22.11.2018,16.12.2018,GPC11180000113,190.80
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,28.11.2018,16.12.2018,GPC11180000114,15.35
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,28.11.2018,16.12.2018,GPC11180000115,15.45
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,28.11.2018,16.12.2018,GPC11180000116,87.90
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Expenses and Allowances,Human Resources Training & Conferences ,23.11.2018,16.12.2018,GPC11180000117,146.50
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Expenses and Allowances,Human Resources Training & Conferences ,23.11.2018,16.12.2018,GPC11180000118,27.75
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Care Payments,Social Community Care Supplies & Services  ,23.11.2018,16.12.2018,GPC11180000119,19.95
Stockport MBC,Services to People,Childrens & Educational Services,HILTON,Third party payments - Private/Voluntary Sector,Social Community Care Supplies & Services  ,22.11.2018,16.12.2018,GPC11180000120,107.10
Stockport MBC,Services to People,Childrens & Educational Services,HILTON,Third party payments - Private/Voluntary Sector,Social Community Care Supplies & Services  ,22.11.2018,16.12.2018,GPC11180000121,107.10
Stockport MBC,Services to People,Childrens & Educational Services,FLYBE.COM DC3JYQ       0,Care Payments,Social Community Care Supplies & Services  ,21.11.2018,16.12.2018,GPC11180000122,187.97
Stockport MBC,Services to People,Childrens & Educational Services,TRAVELODGE GB0000,Office Expenses,Facilities & Management Services  ,21.11.2018,16.12.2018,GPC11180000123,267.00
Stockport MBC,Services to People,Childrens & Educational Services,AO RETAIL LIMITED,Care Payments,Social Community Care Supplies & Services  ,20.11.2018,16.12.2018,GPC11180000124,173.00
Stockport MBC,Services to People,Childrens & Educational Services,ROYAL LANCASTER LONDON,Expenses and Allowances,Human Resources Training & Conferences ,19.11.2018,16.12.2018,GPC11180000125,238.20
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Expenses and Allowances,Human Resources Training & Conferences ,19.11.2018,16.12.2018,GPC11180000126,87.90
Stockport MBC,Services to People,Childrens & Educational Services,HOLIDAY INNS,Third party payments - Private/Voluntary Sector,Social Community Care Supplies & Services  ,12.11.2018,16.12.2018,GPC11180000127,66.93
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,09.11.2018,16.12.2018,GPC11180000128,119.10
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Care Payments,Social Community Care Supplies & Services  ,09.11.2018,16.12.2018,GPC11180000129,23.85
Stockport MBC,Services to People,Childrens & Educational Services,THE MET,Expenses and Allowances,Human Resources Training & Conferences ,09.11.2018,16.12.2018,GPC11180000130,109.50
Stockport MBC,Services to People,Childrens & Educational Services,THE MET,Expenses and Allowances,Human Resources Training & Conferences ,09.11.2018,16.12.2018,GPC11180000131,109.50
Stockport MBC,Services to People,Childrens & Educational Services,HILTON,Third party payments - Private/Voluntary Sector,Social Community Care Supplies & Services  ,09.11.2018,16.12.2018,GPC11180000132,107.10
Stockport MBC,Services to People,Childrens & Educational Services,HILTON,Third party payments - Private/Voluntary Sector,Social Community Care Supplies & Services  ,09.11.2018,16.12.2018,GPC11180000133,107.10
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON.CO.UK MT6ES1Y84,Care Payments,Social Community Care Supplies & Services  ,08.11.2018,16.12.2018,GPC11180000134,37.10
Stockport MBC,Services to People,Childrens & Educational Services,PREMIER INN44025590,Third party payments - Private/Voluntary Sector,Social Community Care Supplies & Services  ,07.11.2018,16.12.2018,GPC11180000135,364.00
Stockport MBC,Services to People,Childrens & Educational Services,TRAVELODGE GB0000,Expenses and Allowances,Social Community Care Supplies & Services  ,08.11.2018,16.12.2018,GPC11180000136,550.00
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,08.11.2018,16.12.2018,GPC11180000137,88.60
Stockport MBC,Services to People,Childrens & Educational Services,IBIS BUDGET HOTEL LYMM,Third party payments - Private/Voluntary Sector,Social Community Care Supplies & Services  ,06.11.2018,16.12.2018,GPC11180000138,110.00
Stockport MBC,Services to People,Childrens & Educational Services,WWW.WINCHESTER.AC.UK,Expenses and Allowances,Human Resources Training & Conferences ,07.11.2018,16.12.2018,GPC11180000139,95.00
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,06.11.2018,16.12.2018,GPC11180000140,49.15
Stockport MBC,Services to People,Childrens & Educational Services,WWW.ARGOS.CO.UK,Furniture and Equipment,Environmental Services Technical Equipment ,07.11.2018,16.12.2018,GPC11180000141,112.95
Stockport MBC,Services to People,Childrens & Educational Services,WWW.ARGOS.CO.UK,Furniture and Equipment,Environmental Services Technical Equipment ,07.11.2018,16.12.2018,GPC11180000142,126.95
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,05.11.2018,16.12.2018,GPC11180000143,31.65
Stockport MBC,Services to People,Childrens & Educational Services,FLYBE.COM AG5T9W       0,Travelling Expenses,`,06.11.2018,16.12.2018,GPC11180000144,216.97
Stockport MBC,Services to People,Childrens & Educational Services,HEATON CHAPEL,Expenses and Allowances,Catering  ,05.11.2018,16.12.2018,GPC11180000145,70.00
Stockport MBC,Services to People,Adult Social Care,HMCOURTS-SERVICE.G,Legal Fees,Legal Services  ,05.11.2018,16.12.2018,GPC11180000146,75.00
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,16.11.2018,16.12.2018,GPC11180000147,12.14
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Cleaning,Cleaning & Janitorial  ,16.11.2018,16.12.2018,GPC11180000148,10.21
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,14.11.2018,16.12.2018,GPC11180000149,67.53
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,12.11.2018,16.12.2018,GPC11180000150,71.38
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,14.11.2018,16.12.2018,GPC11180000151,53.80
Stockport MBC,Services to People,Childrens & Educational Services,PARTRIDGE & PRINT,Library Equipment,Education Library Books ,13.11.2018,16.12.2018,GPC11180000152,205.00
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Staff Training,Human Resources  ,01.11.2018,16.12.2018,GPC11180000153,81.00
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,01.11.2018,16.12.2018,GPC11180000154,88.50
Stockport MBC,Services to People,Childrens & Educational Services,AMZN MKTP UK MT06972P4,Furniture and Equipment,Environmental Services Technical Equipment ,02.11.2018,16.12.2018,GPC11180000155,6.05
Stockport MBC,Corporate and Support Services,Cultural & Related Services,WM MORRISONS STORE,Catering Supplies,Catering Food & Beverages ,07.11.2018,16.12.2018,GPC11180000156,15.00
Stockport MBC,Corporate and Support Services,Cultural & Related Services,DISCLOSURE SCOT,Fees and Charges,"Works - Construction, Repair & Maintenance  ",02.11.2018,16.12.2018,GPC11180000157,-25.00
Stockport MBC,Services to Place,Central Support Costs,RADISSON BLU HOTEL MAN,Publicity and Promotion,Arts & Leisure Services  ,16.11.2018,16.12.2018,GPC11180000158,735.00
Stockport MBC,Services to Place,Central Support Costs,APL /EUROLYNX,Publicity and Promotion,Arts & Leisure Services  ,15.11.2018,16.12.2018,GPC11180000159,100.00
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,21.11.2018,16.12.2018,GPC11180000160,213.95
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON.CO.UK M88VU9HB4,Library Equipment,Education Library Books ,19.11.2018,16.12.2018,GPC11180000161,152.42
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON.CO.UK M85ZE75W4,Library Equipment,Education Library Books ,19.11.2018,16.12.2018,GPC11180000162,11.12
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON.CO.UK M866X1H14,Library Equipment,Education Library Books ,19.11.2018,16.12.2018,GPC11180000163,118.60
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON.CO.UK M891Q3P04,Library Equipment,Education Library Books ,16.11.2018,16.12.2018,GPC11180000164,21.59
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON.CO.UK M811970V4,Library Equipment,Education Library Books ,15.11.2018,16.12.2018,GPC11180000165,96.99
Stockport MBC,Services to People,Childrens & Educational Services,WWW.ICO.GOV.UK,Fees and Charges,"Works - Construction, Repair & Maintenance  ",15.11.2018,16.12.2018,GPC11180000166,40.00
Stockport MBC,Services to People,Childrens & Educational Services,PREMIER INN44012030,Care Payments,Social Community Care Supplies & Services  ,28.11.2018,16.12.2018,GPC11180000167,89.50
Stockport MBC,Services to People,Childrens & Educational Services,HMCOURTS-SERVICE.G,Care Payments,Social Community Care Supplies & Services  ,28.11.2018,16.12.2018,GPC11180000168,15.00
Stockport MBC,Services to People,Childrens & Educational Services,BRITANNIA HOTEL,Expenses and Allowances,Social Community Care Supplies & Services  ,26.11.2018,16.12.2018,GPC11180000169,145.50
Stockport MBC,Services to People,Childrens & Educational Services,TRAVELODGE GB0000,Expenses and Allowances,Social Community Care Supplies & Services  ,27.11.2018,16.12.2018,GPC11180000170,237.50
Stockport MBC,Services to People,Childrens & Educational Services,TRAVELODGE GB0000,Expenses and Allowances,Social Community Care Supplies & Services  ,26.11.2018,16.12.2018,GPC11180000171,49.00
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Expenses and Allowances,Human Resources Training & Conferences ,22.11.2018,16.12.2018,GPC11180000172,169.50
Stockport MBC,Services to People,Childrens & Educational Services,TRAVELODGE GB0000,Expenses and Allowances,Social Community Care Supplies & Services  ,22.11.2018,16.12.2018,GPC11180000173,295.00
Stockport MBC,Services to People,Childrens & Educational Services,PAYPAL  CROMWELLGRO,Office Expenses,Stationery    ,16.11.2018,16.12.2018,GPC11180000174,25.26
Stockport MBC,Services to People,Childrens & Educational Services,TRAVELODGE GB0000,Expenses and Allowances,Social Community Care Supplies & Services  ,15.11.2018,16.12.2018,GPC11180000175,505.00
Stockport MBC,Services to People,Childrens & Educational Services,AO RETAIL LIMITED,Care Payments,Social Community Care Supplies & Services  ,14.11.2018,16.12.2018,GPC11180000176,254.00
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Furniture and Equipment,Furniture & Soft Furnishings  ,20.11.2018,16.12.2018,GPC11180000177,43.71
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Furniture and Equipment,Furniture & Soft Furnishings  ,06.11.2018,16.12.2018,GPC11180000178,57.01
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Furniture and Equipment,Furniture & Soft Furnishings  ,06.11.2018,16.12.2018,GPC11180000179,34.80
Stockport MBC,Services to People,Childrens & Educational Services,AMZN MKTP UK M014I3C14,Furniture and Equipment,Environmental Services Technical Equipment ,27.11.2018,16.12.2018,GPC11180000180,32.19
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISONS.COM,Catering Supplies,Catering Food & Beverages ,26.11.2018,16.12.2018,GPC11180000181,57.00
Stockport MBC,Services to People,Childrens & Educational Services,AMZN MKTP UK M827I3KB4,Furniture and Equipment,Environmental Services Technical Equipment ,23.11.2018,16.12.2018,GPC11180000182,8.49
Stockport MBC,Services to People,Childrens & Educational Services,AMZN MKTP UK M801M4KY4,Furniture and Equipment,Environmental Services Technical Equipment ,23.11.2018,16.12.2018,GPC11180000183,8.49
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISONS.COM,Catering Supplies,Catering Food & Beverages ,12.11.2018,16.12.2018,GPC11180000184,45.18
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Furniture and Equipment,Environmental Services Technical Equipment ,08.11.2018,16.12.2018,GPC11180000185,7.50
