Organisation Name,Department where exp. Incurred,Service Category Label,Supplier (Beneficiary),Purpose of Expenditure,Procurement (Merchant) Category,Purchase Date,Settlement Date,Transaction Number,Net Amount (£)
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,AMZNMKTPLACE,Information and Communications Technology,Information Communication Technology  ,04.08.2020,16.09.2020,GPC08200000036,46.98
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,AMAZON PRIME,Fees and Charges,Financial Services  ,04.08.2020,16.09.2020,GPC08200000037,-7.99
Stockport MBC,Corporate and Support Services,Central Support Costs,WWW.WMEMPLOYERS.ORG.UK,Office Expenses,Stationery    ,21.08.2020,16.09.2020,GPC08200000038,237.60
Stockport MBC,Corporate and Support Services,Central Support Costs,AMZNMKTPLACE AMAZON.CO,Office Expenses,Stationery    ,14.08.2020,16.09.2020,GPC08200000039,38.48
Stockport MBC,Services to People,Adult Social Care,ALDI 84 773,Catering Supplies,Catering Food & Beverages ,19.08.2020,16.09.2020,GPC08200000040,16.41
Stockport MBC,Services to People,Adult Social Care,SCREWFIX DIRECT,Furniture and Equipment,Furniture & Soft Furnishings  ,13.08.2020,16.09.2020,GPC08200000041,13.98
Stockport MBC,Services to People,Adult Social Care,ALDI 72 778,Catering Supplies,Catering Food & Beverages ,11.08.2020,16.09.2020,GPC08200000042,14.22
Stockport MBC,Services to People,Adult Social Care,WH SMITH,Office Expenses,Stationery    ,06.08.2020,16.09.2020,GPC08200000043,7.80
Stockport MBC,Services to People,Public Health,PAL HIRE,COVID 19,COVID 19,12.08.2020,16.09.2020,GPC08200000044,897.60
Stockport MBC,Corporate and Support Services,Cultural & Related Services,ALDI 17 773,Cleaning,Cleaning & Janitorial  ,06.08.2020,16.09.2020,GPC08200000045,7.19
Stockport MBC,Services to People,Adult Social Care,ASDA GROCERIES ONLINE,Catering Supplies,Catering Food & Beverages ,20.08.2020,16.09.2020,GPC08200000046,56.81
Stockport MBC,Services to People,Adult Social Care,ASDA GROCERIES ONLINE,Catering Supplies,Catering Food & Beverages ,14.08.2020,16.09.2020,GPC08200000047,-0.31
Stockport MBC,Services to People,Adult Social Care,ASDA GROCERIES ONLINE,Catering Supplies,Catering Food & Beverages ,14.08.2020,16.09.2020,GPC08200000048,57.45
Stockport MBC,Services to People,Adult Social Care,ASDA GROCERIES ONLINE,Catering Supplies,Catering Food & Beverages ,07.08.2020,16.09.2020,GPC08200000049,-0.79
Stockport MBC,Services to People,Adult Social Care,ASDA GROCERIES ONLINE,Catering Supplies,Catering Food & Beverages ,07.08.2020,16.09.2020,GPC08200000050,-0.10
Stockport MBC,Services to People,Adult Social Care,ASDA GROCERIES ONLINE,Catering Supplies,Catering Food & Beverages ,07.08.2020,16.09.2020,GPC08200000051,59.31
Stockport MBC,Services to People,Adult Social Care,ASDA GROCERIES ONLINE,Catering Supplies,Catering Food & Beverages ,01.08.2020,16.09.2020,GPC08200000052,1.10
Stockport MBC,Services to People,Adult Social Care,ASDA GROCERIES ONLINE,Catering Supplies,Catering Food & Beverages ,01.08.2020,16.09.2020,GPC08200000053,57.27
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON PRIME JP52G6XE5,Office Expenses,Stationery    ,18.08.2020,16.09.2020,GPC08200000054,7.99
Stockport MBC,Services to Place,Childrens & Educational Services,B & Q 1269,Repairs and Maintenance,"Works - Construction, Repair & Maintenance  ",26.08.2020,16.09.2020,GPC08200000055,56.51
Stockport MBC,Services to Place,Childrens & Educational Services,B & Q 1269,Repairs and Maintenance,"Works - Construction, Repair & Maintenance  ",26.08.2020,16.09.2020,GPC08200000056,43.07
Stockport MBC,Services to Place,Childrens & Educational Services,B & Q 1279,Repairs and Maintenance,"Works - Construction, Repair & Maintenance  ",20.08.2020,16.09.2020,GPC08200000057,48.00
Stockport MBC,Services to Place,Childrens & Educational Services,B & Q 1279,Repairs and Maintenance,"Works - Construction, Repair & Maintenance  ",20.08.2020,16.09.2020,GPC08200000058,64.00
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE,Furniture and Equipment,Environmental Services Technical Equipment ,01.09.2020,16.09.2020,GPC08200000059,39.49
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE AMAZON.CO,Furniture and Equipment,Environmental Services Technical Equipment ,31.08.2020,16.09.2020,GPC08200000060,22.54
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,01.09.2020,16.09.2020,GPC08200000061,20.61
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,01.09.2020,16.09.2020,GPC08200000062,291.51
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON PRIME GQ41J3XH5,Furniture and Equipment,Environmental Services Technical Equipment ,29.08.2020,16.09.2020,GPC08200000063,7.99
Stockport MBC,Services to People,Childrens & Educational Services,PREMIER INN44017325,Care Payments,Social Community Care Supplies & Services  ,27.08.2020,16.09.2020,GPC08200000064,57.48
Stockport MBC,Services to People,Childrens & Educational Services,ZOOM.US 888-799-9666,Information and Communications Technology,Information Communication Technology  ,26.08.2020,16.09.2020,GPC08200000065,14.39
Stockport MBC,Services to People,Childrens & Educational Services,ARGOS LTD,Furniture and Equipment,Furniture & Soft Furnishings  ,26.08.2020,16.09.2020,GPC08200000066,166.95
Stockport MBC,Services to People,Childrens & Educational Services,GETFISHINGLICENCE,Furniture and Equipment,Furniture & Soft Furnishings  ,25.08.2020,16.09.2020,GPC08200000067,30.00
Stockport MBC,Services to People,Childrens & Educational Services,GETFISHINGLICENCE,Furniture and Equipment,Furniture & Soft Furnishings  ,25.08.2020,16.09.2020,GPC08200000068,30.00
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE,Furniture and Equipment,Environmental Services Technical Equipment ,21.08.2020,16.09.2020,GPC08200000069,19.54
Stockport MBC,Services to People,Childrens & Educational Services,RYANAIR22 22400000K9687D,Travelling Expenses,Human Resources Travel & Subsistence ,19.08.2020,16.09.2020,GPC08200000070,211.02
Stockport MBC,Services to People,Childrens & Educational Services,BLACKPOOL PLEASURE,Publicity and Promotion,Arts & Leisure Services  ,19.08.2020,16.09.2020,GPC08200000071,148.00
Stockport MBC,Services to People,Childrens & Educational Services,SOUTH SHORE HOTEL,Care Payments,Social Community Care Supplies & Services  ,19.08.2020,16.09.2020,GPC08200000072,102.00
Stockport MBC,Services to People,Childrens & Educational Services,WWW.PONTINS.CO.UK,Care Payments,Social Community Care Supplies & Services  ,19.08.2020,16.09.2020,GPC08200000073,357.00
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,19.08.2020,16.09.2020,GPC08200000074,88.42
Stockport MBC,Services to People,Childrens & Educational Services,MA EDUCATION LTD,Staff Training,Human Resources  ,19.08.2020,16.09.2020,GPC08200000075,118.80
Stockport MBC,Services to People,Childrens & Educational Services,THETRAINLINE.COM,Travelling Expenses,Human Resources Travel & Subsistence ,14.08.2020,16.09.2020,GPC08200000076,-6.60
Stockport MBC,Services to People,Childrens & Educational Services,PREMIER INN 44536035,Care Payments,Social Community Care Supplies & Services  ,12.08.2020,16.09.2020,GPC08200000077,368.00
Stockport MBC,Services to People,Childrens & Educational Services,TRAVELODGE GB0000,Care Payments,Social Community Care Supplies & Services  ,12.08.2020,16.09.2020,GPC08200000078,90.76
Stockport MBC,Services to People,Childrens & Educational Services,BRITANNIA,Care Payments,Social Community Care Supplies & Services  ,12.08.2020,16.09.2020,GPC08200000079,34.00
Stockport MBC,Services to People,Childrens & Educational Services,BRITANNIA,Care Payments,Social Community Care Supplies & Services  ,11.08.2020,16.09.2020,GPC08200000080,34.00
Stockport MBC,Services to People,Childrens & Educational Services,BRITANNIA HOTEL,Care Payments,Social Community Care Supplies & Services  ,11.08.2020,16.09.2020,GPC08200000081,34.00
Stockport MBC,Services to People,Childrens & Educational Services,BRITANNIA,Care Payments,Social Community Care Supplies & Services  ,10.08.2020,16.09.2020,GPC08200000082,34.00
Stockport MBC,Services to People,Childrens & Educational Services,THETRAINLINE.COM,Travelling Expenses,Human Resources Travel & Subsistence ,10.08.2020,16.09.2020,GPC08200000083,7.48
Stockport MBC,Services to People,Childrens & Educational Services,ARGOS LTD,Furniture and Equipment,Furniture & Soft Furnishings  ,06.08.2020,16.09.2020,GPC08200000084,24.99
Stockport MBC,Services to People,Childrens & Educational Services,ARGOS LTD,Furniture and Equipment,Furniture & Soft Furnishings  ,06.08.2020,16.09.2020,GPC08200000085,54.94
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE,Furniture and Equipment,Furniture & Soft Furnishings  ,03.08.2020,16.09.2020,GPC08200000086,248.95
Stockport MBC,Services to People,Childrens & Educational Services,HOLIDAY INNS,Care Payments,Social Community Care Supplies & Services  ,31.07.2020,16.09.2020,GPC08200000087,59.00
Stockport MBC,Services to People,Childrens & Educational Services,HOLIDAY INN EXPRESS SA,Care Payments,Social Community Care Supplies & Services  ,01.09.2020,16.09.2020,GPC08200000088,109.59
Stockport MBC,Services to People,Childrens & Educational Services,COOPERS TAXIS LTD,Care Payments,Social Community Care Supplies & Services  ,01.09.2020,16.09.2020,GPC08200000089,50.00
Stockport MBC,Services to People,Childrens & Educational Services,PREMIER INN44017325,Care Payments,Social Community Care Supplies & Services  ,30.08.2020,16.09.2020,GPC08200000090,-128.94
Stockport MBC,Services to People,Childrens & Educational Services,PREMIER INN44017325,Care Payments,Social Community Care Supplies & Services  ,28.08.2020,16.09.2020,GPC08200000091,217.92
Stockport MBC,Services to People,Childrens & Educational Services,PONTINS CALL CENTRE,Care Payments,Social Community Care Supplies & Services  ,28.08.2020,16.09.2020,GPC08200000092,99.00
Stockport MBC,Services to People,Childrens & Educational Services,PONTINS CALL CENTRE,Care Payments,Social Community Care Supplies & Services  ,28.08.2020,16.09.2020,GPC08200000093,397.00
Stockport MBC,Services to People,Childrens & Educational Services,1 AND 1 IONOS LTD,Information and Communications Technology,Information Communication Technology  ,27.08.2020,16.09.2020,GPC08200000094,1.20
Stockport MBC,Services to People,Childrens & Educational Services,STOCKPORT MBC DOM,Care Payments,Social Community Care Supplies & Services  ,24.08.2020,16.09.2020,GPC08200000095,792.52
Stockport MBC,Services to People,Childrens & Educational Services,LITTLE GIGGLES GREAT M,Care Payments,Social Community Care Supplies & Services  ,20.08.2020,16.09.2020,GPC08200000096,768.00
Stockport MBC,Services to People,Childrens & Educational Services,COMMUNITY INTEGRATED C,Care Payments,Social Community Care Supplies & Services  ,18.08.2020,16.09.2020,GPC08200000097,190.34
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE,Library Equipment,Education Library Books ,12.08.2020,16.09.2020,GPC08200000098,45.00
Stockport MBC,Services to People,Childrens & Educational Services,TRAVELODGE GB0000,Care Payments,Social Community Care Supplies & Services  ,10.08.2020,16.09.2020,GPC08200000099,680.70
Stockport MBC,Services to People,Childrens & Educational Services,HOLIDAY INN EXPRSS,Staff Training,Human Resources  ,10.08.2020,16.09.2020,GPC08200000100,-582.00
Stockport MBC,Services to People,Childrens & Educational Services,TRAVELODGE GB0000,Care Payments,Social Community Care Supplies & Services  ,07.08.2020,16.09.2020,GPC08200000101,292.15
Stockport MBC,Services to People,Childrens & Educational Services,ARGOS LTD,Furniture and Equipment,Furniture & Soft Furnishings  ,06.08.2020,16.09.2020,GPC08200000102,-3.95
Stockport MBC,Services to People,Childrens & Educational Services,ARGOS LTD,Furniture and Equipment,Furniture & Soft Furnishings  ,06.08.2020,16.09.2020,GPC08200000103,-60.00
Stockport MBC,Services to People,Childrens & Educational Services,FLOWER LAND,Expenses and Allowances,Catering  ,06.08.2020,16.09.2020,GPC08200000104,60.00
Stockport MBC,Services to People,Childrens & Educational Services,STATIONERYU,Office Expenses,Stationery    ,05.08.2020,16.09.2020,GPC08200000105,426.00
Stockport MBC,Services to People,Childrens & Educational Services,ARGOS LTD,Furniture and Equipment,Furniture & Soft Furnishings  ,04.08.2020,16.09.2020,GPC08200000106,63.95
Stockport MBC,Services to People,Childrens & Educational Services,WIX.COM,Library Equipment,Education Library Books ,07.08.2020,16.09.2020,GPC08200000107,115.20
Stockport MBC,Services to People,Childrens & Educational Services,LITTLE GIGGLES STOCKPO,Care Payments,Social Community Care Supplies & Services  ,14.08.2020,16.09.2020,GPC08200000108,136.00
Stockport MBC,Services to People,Childrens & Educational Services,GIFTFINDER LTD,Staff Training,Human Resources  ,03.08.2020,16.09.2020,GPC08200000109,"1,386.00"
Stockport MBC,Services to People,Childrens & Educational Services,WWW.EMMA-MATRATZE.CH,Furniture and Equipment,Environmental Services Technical Equipment ,01.09.2020,16.09.2020,GPC08200000110,194.35
Stockport MBC,Services to People,Childrens & Educational Services,WWW.EMMA-MATRATZE.CH,Furniture and Equipment,Environmental Services Technical Equipment ,12.08.2020,16.09.2020,GPC08200000111,518.70
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 5128,Catering Supplies,Catering Food & Beverages ,12.08.2020,16.09.2020,GPC08200000112,147.37
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON PRIME DR20E0PB5,Fees and Charges,Financial Services  ,08.08.2020,16.09.2020,GPC08200000113,7.99
Stockport MBC,Services to People,Childrens & Educational Services,WATERWORLD 2000 LIMITE,Publicity and Promotion,Arts & Leisure Services  ,07.08.2020,16.09.2020,GPC08200000114,-39.00
Stockport MBC,Services to People,Childrens & Educational Services,WWW.GOAPE.CO.UK,Publicity and Promotion,Arts & Leisure Services  ,05.08.2020,16.09.2020,GPC08200000115,166.00
Stockport MBC,Services to People,Childrens & Educational Services,ARGOS LTD,Care Payments,Social Community Care Supplies & Services  ,05.08.2020,16.09.2020,GPC08200000116,175.95
Stockport MBC,Services to People,Childrens & Educational Services,WWW.TRAFFORDGOLFCENTRE,Publicity and Promotion,Arts & Leisure Services  ,05.08.2020,16.09.2020,GPC08200000117,28.00
Stockport MBC,Services to People,Childrens & Educational Services,WWW.GROUPON.CO.UK,Publicity and Promotion,Arts & Leisure Services  ,05.08.2020,16.09.2020,GPC08200000118,48.00
Stockport MBC,Services to People,Childrens & Educational Services,WWW.GROUPON.CO.UK,Publicity and Promotion,Arts & Leisure Services  ,05.08.2020,16.09.2020,GPC08200000119,59.00
Stockport MBC,Services to People,Childrens & Educational Services,SHEFFIELD CABLE WATERS,Publicity and Promotion,Arts & Leisure Services  ,05.08.2020,16.09.2020,GPC08200000120,90.00
Stockport MBC,Services to People,Childrens & Educational Services,WATERWORLD 2000 LIMITE,Publicity and Promotion,Arts & Leisure Services  ,05.08.2020,16.09.2020,GPC08200000121,134.00
Stockport MBC,Services to People,Childrens & Educational Services,SCREWFIX DIRECT,Furniture and Equipment,Environmental Services Technical Equipment ,04.08.2020,16.09.2020,GPC08200000122,119.52
Stockport MBC,Services to People,Childrens & Educational Services,DISNEY PLUS,Fees and Charges,Financial Services  ,03.08.2020,16.09.2020,GPC08200000123,5.99
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE,Furniture and Equipment,Environmental Services Technical Equipment ,28.08.2020,16.09.2020,GPC08200000124,18.38
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE AMAZON.CO,Furniture and Equipment,Environmental Services Technical Equipment ,27.08.2020,16.09.2020,GPC08200000125,23.79
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE AMAZON.CO,Furniture and Equipment,Environmental Services Technical Equipment ,27.08.2020,16.09.2020,GPC08200000126,28.99
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON.CO.UK X51LC2AF5,Furniture and Equipment,Environmental Services Technical Equipment ,27.08.2020,16.09.2020,GPC08200000127,98.00
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE,Furniture and Equipment,Environmental Services Technical Equipment ,21.08.2020,16.09.2020,GPC08200000128,18.08
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE,Furniture and Equipment,Environmental Services Technical Equipment ,20.08.2020,16.09.2020,GPC08200000129,40.35
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE,Furniture and Equipment,Environmental Services Technical Equipment ,19.08.2020,16.09.2020,GPC08200000130,78.22
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE AMAZON.CO,Repairs and Maintenance,"Works - Construction, Repair & Maintenance  ",18.08.2020,16.09.2020,GPC08200000131,20.81
Stockport MBC,Services to People,Childrens & Educational Services,WWW.GAFFERTAPE.COM,Furniture and Equipment,Environmental Services Technical Equipment ,18.08.2020,16.09.2020,GPC08200000132,21.15
Stockport MBC,Services to People,Childrens & Educational Services,AMZ CONNECTION RETAI,Furniture and Equipment,Environmental Services Technical Equipment ,17.08.2020,16.09.2020,GPC08200000133,67.52
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE AMAZON.CO,Furniture and Equipment,Environmental Services Technical Equipment ,17.08.2020,16.09.2020,GPC08200000134,-20.96
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE,Furniture and Equipment,Environmental Services Technical Equipment ,04.08.2020,16.09.2020,GPC08200000135,6.63
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE AMAZON.CO,Furniture and Equipment,Environmental Services Technical Equipment ,04.08.2020,16.09.2020,GPC08200000136,25.16
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE AMAZON.CO,Furniture and Equipment,Environmental Services Technical Equipment ,03.08.2020,16.09.2020,GPC08200000137,34.71
Stockport MBC,Services to People,Adult Social Care,AMZNMKTPLACE,COVID 19,COVID 19,28.08.2020,16.09.2020,GPC08200000138,83.29
Stockport MBC,Services to People,Adult Social Care,B SMITH PACKAGING,COVID 19,COVID 19,20.08.2020,16.09.2020,GPC08200000139,44.00
Stockport MBC,Corporate and Support Services,Cultural & Related Services,AMZNMKTPLACE,Furniture and Equipment,Environmental Services Technical Equipment ,07.08.2020,16.09.2020,GPC08200000140,7.26
Stockport MBC,Corporate and Support Services,Cultural & Related Services,WWW.ICO.ORG.UK,Fees and Charges,"Works - Construction, Repair & Maintenance  ",19.08.2020,16.09.2020,GPC08200000141,40.00
Stockport MBC,Corporate and Support Services,Central Support Costs,THE FINANCIAL TIMES,Library Equipment,Education Library Books ,28.08.2020,16.09.2020,GPC08200000142,478.40
Stockport MBC,Services to Place,Highways & Transport Services,ARGOS LTD,Staff Training,Human Resources  ,03.08.2020,16.09.2020,GPC08200000143,53.90
