Organisation Name,Department where exp. Incurred,Service Category Label,Supplier (Beneficiary),Purpose of Expenditure,Procurement (Merchant) Category,Purchase Date,Settlement Date,Transaction Number,Net Amount (£)
Stockport MBC,Services to People,Childrens & Educational Services,AWARD SCHEME LTD,Furniture and Equipment,Environmental Services Technical Equipment ,13.07.2020,16.08.2020,GPC07200000046,9.00
Stockport MBC,Services to People,Childrens & Educational Services,NURTURE GROUP NETWORK,Staff Training,Human Resources  ,08.07.2020,16.08.2020,GPC07200000047,180.00
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,14.07.2020,16.08.2020,GPC07200000048,12.69
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,13.07.2020,16.08.2020,GPC07200000049,100.00
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON PRIME,Furniture and Equipment,Furniture & Soft Furnishings  ,10.07.2020,16.08.2020,GPC07200000050,-7.99
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON PRIME,Furniture and Equipment,Furniture & Soft Furnishings  ,10.07.2020,16.08.2020,GPC07200000051,-7.99
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON PRIME,Furniture and Equipment,Furniture & Soft Furnishings  ,10.07.2020,16.08.2020,GPC07200000052,-7.99
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,07.07.2020,16.08.2020,GPC07200000053,10.40
Stockport MBC,Services to People,Childrens & Educational Services,ARGOS LTD,Furniture and Equipment,Environmental Services Technical Equipment ,30.07.2020,16.08.2020,GPC07200000054,261.94
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE,Furniture and Equipment,Environmental Services Technical Equipment ,30.07.2020,16.08.2020,GPC07200000055,39.96
Stockport MBC,Services to People,Childrens & Educational Services,BRITANNIA HOTEL,Care Payments,Social Community Care Supplies & Services  ,29.07.2020,16.08.2020,GPC07200000056,273.00
Stockport MBC,Services to People,Childrens & Educational Services,HOLIDAY INNS,Care Payments,Social Community Care Supplies & Services  ,28.07.2020,16.08.2020,GPC07200000057,59.00
Stockport MBC,Services to People,Childrens & Educational Services,ARGOS LTD,Furniture and Equipment,Environmental Services Technical Equipment ,28.07.2020,16.08.2020,GPC07200000058,-60.00
Stockport MBC,Services to People,Childrens & Educational Services,HOLIDAY INNS,Care Payments,Social Community Care Supplies & Services  ,27.07.2020,16.08.2020,GPC07200000059,65.00
Stockport MBC,Services to People,Childrens & Educational Services,THETRAINLINE.COM,Travelling Expenses,Human Resources Travel & Subsistence ,27.07.2020,16.08.2020,GPC07200000060,-5.35
Stockport MBC,Services to People,Childrens & Educational Services,ZOOM.US 888-799-9666,Furniture and Equipment,Furniture & Soft Furnishings  ,26.07.2020,16.08.2020,GPC07200000061,14.39
Stockport MBC,Services to People,Childrens & Educational Services,THETRAINLINE.COM,Travelling Expenses,Human Resources Travel & Subsistence ,22.07.2020,16.08.2020,GPC07200000062,6.21
Stockport MBC,Services to People,Childrens & Educational Services,ASDA,Care Payments,Social Community Care Supplies & Services  ,13.07.2020,16.08.2020,GPC07200000063,20.00
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,10.07.2020,16.08.2020,GPC07200000064,86.89
Stockport MBC,Services to People,Childrens & Educational Services,ARGOS LTD,Furniture and Equipment,Environmental Services Technical Equipment ,08.07.2020,16.08.2020,GPC07200000065,201.95
Stockport MBC,Services to People,Childrens & Educational Services,ARGOS LTD,Furniture and Equipment,Environmental Services Technical Equipment ,08.07.2020,16.08.2020,GPC07200000066,60.00
Stockport MBC,Services to People,Childrens & Educational Services,ASDA,Care Payments,Social Community Care Supplies & Services  ,06.07.2020,16.08.2020,GPC07200000067,20.00
Stockport MBC,Services to People,Childrens & Educational Services,CARING DADS,Staff Training,Human Resources  ,30.07.2020,16.08.2020,GPC07200000068,594.57
Stockport MBC,Services to People,Childrens & Educational Services,CARING DADS,Staff Training,Human Resources  ,30.07.2020,16.08.2020,GPC07200000069,"1,783.72"
Stockport MBC,Services to People,Childrens & Educational Services,1 AND 1 IONOS LTD,Information and Communications Technology,Information Communication Technology  ,27.07.2020,16.08.2020,GPC07200000070,1.20
Stockport MBC,Services to People,Childrens & Educational Services,BRITANNIA HOTEL,Care Payments,Social Community Care Supplies & Services  ,24.07.2020,16.08.2020,GPC07200000071,467.40
Stockport MBC,Services to People,Childrens & Educational Services,WWW.LASTDROPVILLAGE.CO,Care Payments,Social Community Care Supplies & Services  ,24.07.2020,16.08.2020,GPC07200000072,155.61
Stockport MBC,Services to People,Childrens & Educational Services,BRITANNIA HOTEL,Care Payments,Social Community Care Supplies & Services  ,17.07.2020,16.08.2020,GPC07200000073,-52.50
Stockport MBC,Services to People,Childrens & Educational Services,BRITANNIA,Care Payments,Social Community Care Supplies & Services  ,17.07.2020,16.08.2020,GPC07200000074,275.35
Stockport MBC,Services to People,Childrens & Educational Services,STOCKPORT MBC DOM,Care Payments,Social Community Care Supplies & Services  ,16.07.2020,16.08.2020,GPC07200000075,854.08
Stockport MBC,Services to People,Childrens & Educational Services,MENTIMETER,Information and Communications Technology,Information Communication Technology  ,15.07.2020,16.08.2020,GPC07200000076,118.07
Stockport MBC,Services to People,Childrens & Educational Services,ARGOS LTD,Care Payments,Social Community Care Supplies & Services  ,09.07.2020,16.08.2020,GPC07200000077,50.00
Stockport MBC,Services to People,Childrens & Educational Services,ARGOS LTD,Furniture and Equipment,Furniture & Soft Furnishings  ,08.07.2020,16.08.2020,GPC07200000078,213.95
Stockport MBC,Services to People,Childrens & Educational Services,MIM MIMEO LTD,Furniture and Equipment,Furniture & Soft Furnishings  ,15.07.2020,16.08.2020,GPC07200000079,128.04
Stockport MBC,Services to People,Childrens & Educational Services,SP   KAVEE C&C CAGES,Furniture and Equipment,Environmental Services Technical Equipment ,15.07.2020,16.08.2020,GPC07200000080,52.82
Stockport MBC,Services to People,Childrens & Educational Services,SP   KAVEE C&C CAGES,Furniture and Equipment,Environmental Services Technical Equipment ,15.07.2020,16.08.2020,GPC07200000081,92.54
Stockport MBC,Services to People,Childrens & Educational Services,JEWSON LTD,Repairs and Maintenance,"Works - Construction, Repair & Maintenance  ",05.06.2020,16.08.2020,GPC07200000082,91.14
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 6258,Catering Supplies,Catering Food & Beverages ,18.07.2020,16.08.2020,GPC07200000083,5.23
Stockport MBC,Services to People,Childrens & Educational Services,MCDONALDS,Catering Supplies,Catering Food & Beverages ,16.07.2020,16.08.2020,GPC07200000084,13.15
Stockport MBC,Services to People,Childrens & Educational Services,SAINSBURYS OPT 1051,Fuel,Vehicle Management Fuel ,16.07.2020,16.08.2020,GPC07200000085,62.91
Stockport MBC,Services to People,Childrens & Educational Services,SELCO TRADING CTR,Repairs and Maintenance,"Works - Construction, Repair & Maintenance  ",13.07.2020,16.08.2020,GPC07200000086,847.82
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON PRIME 9X03P6V95,Publicity and Promotion,Arts & Leisure Services  ,05.07.2020,16.08.2020,GPC07200000087,7.99
Stockport MBC,Services to People,Childrens & Educational Services,WICKES BUILDING,Repairs and Maintenance,"Works - Construction, Repair & Maintenance  ",04.07.2020,16.08.2020,GPC07200000088,184.00
Stockport MBC,Services to People,Childrens & Educational Services,SCREWFIX DIRECT,Repairs and Maintenance,"Works - Construction, Repair & Maintenance  ",03.07.2020,16.08.2020,GPC07200000089,30.56
Stockport MBC,Services to People,Childrens & Educational Services,DISNEY PLUS,Publicity and Promotion,Arts & Leisure Services  ,03.07.2020,16.08.2020,GPC07200000090,5.99
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE,Repairs and Maintenance,"Works - Construction, Repair & Maintenance  ",25.07.2020,16.08.2020,GPC07200000091,9.15
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON.CO.UK SL78Z9PY5,Furniture and Equipment,Environmental Services Technical Equipment ,25.07.2020,16.08.2020,GPC07200000092,13.05
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE,Repairs and Maintenance,"Works - Construction, Repair & Maintenance  ",22.07.2020,16.08.2020,GPC07200000093,3.93
Stockport MBC,Services to People,Childrens & Educational Services,PAYPAL  ADMIN,Staff Training,Human Resources  ,21.07.2020,16.08.2020,GPC07200000094,50.00
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE AMAZON.CO,Furniture and Equipment,Environmental Services Technical Equipment ,21.07.2020,16.08.2020,GPC07200000095,-20.95
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE AMAZON.CO,Furniture and Equipment,Environmental Services Technical Equipment ,15.07.2020,16.08.2020,GPC07200000096,43.18
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE,Furniture and Equipment,Environmental Services Technical Equipment ,15.07.2020,16.08.2020,GPC07200000097,17.49
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE AMAZON.CO,Furniture and Equipment,Environmental Services Technical Equipment ,15.07.2020,16.08.2020,GPC07200000098,61.65
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE,Repairs and Maintenance,"Works - Construction, Repair & Maintenance  ",12.07.2020,16.08.2020,GPC07200000099,23.97
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE AMAZON.CO,Repairs and Maintenance,"Works - Construction, Repair & Maintenance  ",11.07.2020,16.08.2020,GPC07200000100,24.29
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON.CO.UK NJ6QO8LR5,Repairs and Maintenance,"Works - Construction, Repair & Maintenance  ",09.07.2020,16.08.2020,GPC07200000101,17.90
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE AMAZON.CO,Repairs and Maintenance,"Works - Construction, Repair & Maintenance  ",08.07.2020,16.08.2020,GPC07200000102,10.72
Stockport MBC,Services to People,Adult Social Care,GIFTFINDER LTD,COVID 19,COVID 19,01.07.2020,16.08.2020,GPC07200000103,"2,325.00"
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Catering Supplies,Catering Food & Beverages ,16.07.2020,16.08.2020,GPC07200000104,24.85
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Office Expenses,Mail Services   ,15.07.2020,16.08.2020,GPC07200000105,70.20
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Catering Supplies,Catering Food & Beverages ,14.07.2020,16.08.2020,GPC07200000106,12.37
Stockport MBC,Services to People,Childrens & Educational Services,B&M 518 - EDGELEY,Furniture and Equipment,Environmental Services Technical Equipment ,13.07.2020,16.08.2020,GPC07200000107,17.50
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Catering Supplies,Catering Food & Beverages ,10.07.2020,16.08.2020,GPC07200000108,31.62
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON.CO.UK ID1D59IR5,Publicity and Promotion,Arts & Leisure Services  ,16.07.2020,16.08.2020,GPC07200000109,15.00
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON.CO.UK O03D28035,Publicity and Promotion,Arts & Leisure Services  ,03.07.2020,16.08.2020,GPC07200000110,30.00
Stockport MBC,Corporate and Support Services,Central Support Costs,PADDLE.NET  GOOGLEADON,Furniture and Equipment,Environmental Services Technical Equipment ,21.07.2020,16.08.2020,GPC07200000111,23.62
Stockport MBC,Corporate and Support Services,Central Support Costs,REPLACEBASE,Furniture and Equipment,Environmental Services Technical Equipment ,21.07.2020,16.08.2020,GPC07200000112,61.57
Stockport MBC,Corporate and Support Services,Central Support Costs,REPLACEBASE,Furniture and Equipment,Environmental Services Technical Equipment ,17.07.2020,16.08.2020,GPC07200000113,11.27
Stockport MBC,Services to Place,Planning Services,PROPERTYWEEK,Staff Training,Human Resources  ,09.07.2020,16.08.2020,GPC07200000114,379.00
Stockport MBC,Services to Place,Highways & Transport Services,SPEECH LINK MM LTD,Fees and Charges,Human Resources Training & Conferences ,02.07.2020,16.08.2020,GPC07200000115,420.00
Stockport MBC,Corporate and Support Services,Central Support Costs,FINANCIAL TIMES,Staff Training,Human Resources  ,24.07.2020,16.08.2020,GPC07200000116,390.00
